2026-06-01 09:41:56.462 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:41:56.471 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:41:56.473 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:41:58.800 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:01.141 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:01.151 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:01.154 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:03.355 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:05.693 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:05.700 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:05.728 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:07.927 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:10.360 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:10.368 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:10.369 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:12.702 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:15.020 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:15.030 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:15.031 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:17.261 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:19.579 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:19.592 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:21.923 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:24.169 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:24.187 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:24.189 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:26.597 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:28.933 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:28.946 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:28.948 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:31.162 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:33.392 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:33.405 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:33.407 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:35.619 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:37.844 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:37.853 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:37.854 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:40.073 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:42.413 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:42.419 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:42.420 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:44.757 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:47.110 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:47.123 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:47.125 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:49.451 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:51.663 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:51.673 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:51.674 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:54.014 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:42:56.255 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:42:56.261 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:56.262 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:42:58.647 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:01.061 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:01.068 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:01.069 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:03.500 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:05.853 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:05.867 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:05.872 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:08.107 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:10.550 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:10.561 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:10.563 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:12.796 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:15.118 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:15.129 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:15.133 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:17.565 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:19.895 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:19.904 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:19.906 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:22.225 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:24.470 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:24.487 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:26.890 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:29.223 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:29.233 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:29.234 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:31.451 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:33.774 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:33.869 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:33.870 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:36.139 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:38.470 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:38.478 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:38.479 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:40.700 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:42.951 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:42.959 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:42.960 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:45.185 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:47.504 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:47.513 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:47.514 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:49.748 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:52.215 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:52.222 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:52.223 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:54.545 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:43:56.884 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:43:56.892 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:56.899 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:43:59.111 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:44:01.569 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:44:01.580 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:01.582 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:04.014 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:44:06.376 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:44:06.386 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:06.387 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:08.698 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:44:10.907 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:44:10.918 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:10.920 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:13.246 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:44:15.593 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:44:15.605 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:15.606 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:17.931 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:44:20.389 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:44:20.396 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:20.398 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:22.610 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
2026-06-01 09:44:25.067 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] SDI|1 | [R] RSDI|1-2|2-2| | [S] La consola respondio correctamente.
2026-06-01 09:44:25.082 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 1 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:25.091 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] UPDATE tblDispensarios SET intEstatus = 2 WHERE intDispensario = 2 | [R] OK | [S] Estatus de dispensario actualizado.
2026-06-01 09:44:27.303 [DBG] LoadManager.Services.GasStationConsoleClient | [Despacho][TCP] [P] TDE|2 | [R] RTDE|2-2-1-10.01-0.460-4.60-4.60-376163| | [S] La consola respondio correctamente.
